id,name,level,actionGroupId,vibrate,hurtEffect,lifetime,movePathType,trackingType,bornOffset,bornLocationType,speed,hitTestMode,triggerHitTestOffset,triggerHitTestRange,hitTestOffset,hitTestRange,disappearMode,hitSpace,isHitTarget,targetNum,TargetKillStateId,TargetState,DefenderOffPos,BringState,hurtMoveTime,hurtActionTime,hitDelay,hitStop,damageDelay,attackRate,upgradeFactor,attackRule,soundHurt,bringShootIdsBoom,bringShootIdsEnd,soundSkill,soundSkillDelay,hurtBuffId,learnId
STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,ARRAY,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
5598,水柱(直线)19,0,5445,1|1100,8,800,1,1,-50|80|0,1,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5599,水柱(直线)20,0,5445,1|1200,8,800,1,1,-163|55|0,1,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5600,水柱(直线)21,0,5445,1|1100,8,800,1,1,-210|0|0,1,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5601,水柱(直线)22,0,5445,1|1200,8,800,1,1,-163|-58|0,1,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5602,水柱(直线)23,0,5445,1|1300,8,800,1,1,-50|-80|0,1,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5603,水柱(直线)24,0,5445,1|1300,8,800,1,1,60|-58|0,1,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5604,水柱(直线)25,0,5448,1|1100,8,800,1,1,-130|0|0,1,0|0|0,1,,,-60|-40|0,120|80|500|0,2,100,1,2,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5605,水柱(直线)26,0,5448,1|1200,8,800,1,1,30|0|0,1,0|0|0,1,,,-60|-40|0,120|80|500|0,2,100,1,2,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5606,水柱(直线)27,0,5448,1|1300,8,800,1,1,-50|-40|0,1,0|0|0,1,,,-60|-40|0,120|80|500|0,2,100,1,2,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5607,水柱(直线)28,0,5448,1|1300,8,800,1,1,-50|40|0,1,0|0|0,1,,,-60|-40|0,120|80|500|0,2,100,1,2,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5618,水柱(直线)(300),0,5437,1|900,8,800,1,1,460|0|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5619,水柱(直线)10,0,5437,1|1000,8,800,1,1,418|84|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5620,水柱(直线)11,0,5437,1|1100,8,800,1,1,250|120|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5621,水柱(直线)12,0,5437,1|1200,8,800,1,1,82|84|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5622,水柱(直线)13,0,5437,1|1100,8,800,1,1,10|0|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5623,水柱(直线)14,0,5437,1|1200,8,800,1,1,82|-84|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5624,水柱(直线)15,0,5437,1|1300,8,800,1,1,250|-120|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5625,水柱(直线)16,0,5437,1|1300,8,800,1,1,418|-84|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5626,水柱(直线)17,0,5436,1|900,8,800,1,1,390|0|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5627,水柱(直线)18,0,5436,1|1000,8,800,1,1,360|55|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5628,水柱(直线)19,0,5436,1|1100,8,800,1,1,250|80|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5629,水柱(直线)20,0,5436,1|1200,8,800,1,1,137|55|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5630,水柱(直线)21,0,5436,1|1100,8,800,1,1,90|0|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5631,水柱(直线)22,0,5436,1|1200,8,800,1,1,137|-58|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5632,水柱(直线)23,0,5436,1|1300,8,800,1,1,250|-80|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5633,水柱(直线)24,0,5436,1|1300,8,800,1,1,360|-58|0,0,0|0|0,1,,,0|-40|0,140|80|500|0,2,100,1,1,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5634,水柱(直线)25,0,5435,1|1100,8,800,1,1,170|0|0,0,0|0|0,1,,,-60|-40|0,120|80|500|0,2,100,1,2,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5635,水柱(直线)26,0,5435,1|1200,8,800,1,1,330|0|0,0,0|0|0,1,,,-60|-40|0,120|80|500|0,2,100,1,2,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5636,水柱(直线)27,0,5435,1|1300,8,800,1,1,250|-40|0,0,0|0|0,1,,,-60|-40|0,120|80|500|0,2,100,1,2,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5637,水柱(直线)28,0,5435,1|1300,8,800,1,1,250|40|0,0,0|0|0,1,,,-60|-40|0,120|80|500|0,2,100,1,2,-1,-1,60|0|160;60|0|150;60|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
5640,剑气斩,1,5640,0|0,5,1800,1,1,50|40|0,0,0.5|0.12|0,1,,,0|0|0,200|80|120|0,1,100,1,1,-1,-1,200|0|160;200|0|150;200|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
5641,剑气斩,1,5641,0|0,5,1800,1,1,50|40|0,0,0.51|0.08|0,1,,,0|0|0,200|80|120|0,1,100,1,1,-1,-1,200|0|160;200|0|150;200|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
5642,剑气斩,1,5642,0|0,5,1800,1,1,50|40|0,0,0.52|0.04|0,1,,,0|0|0,200|80|120|0,1,100,1,1,-1,-1,200|0|160;200|0|150;200|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
5643,剑气斩,1,5643,0|0,5,1800,1,1,50|40|0,0,0.53|0|0,1,,,0|0|0,200|80|120|0,1,100,1,1,-1,-1,200|0|160;200|0|150;200|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
5644,剑气斩,1,5644,0|0,5,1800,1,1,50|40|0,0,0.52|-0.04|0,1,,,0|0|0,200|80|120|0,1,100,1,1,-1,-1,200|0|160;200|0|150;200|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
5645,剑气斩,1,5645,0|0,5,1800,1,1,50|40|0,0,0.51|-0.08|0,1,,,0|0|0,200|80|120|0,1,100,1,1,-1,-1,200|0|160;200|0|150;200|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
5646,剑气斩,1,5646,0|0,5,1800,1,1,50|40|0,0,0.5|-0.12|0,1,,,0|0|0,200|80|120|0,1,100,1,1,-1,-1,200|0|160;200|0|150;200|0|150,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
5657,地冰刺1,0,5656,0|0,10,600,1,1,60|50|-600,0,0|0|0,1,,,-120|-30|0,300|60|80|0,2,200,1,1,-1,-1,50|-60|200;50|-60|200;50|-60|200,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5658,地冰刺2,0,5656,0|0,10,600,1,1,120|-20|-600,0,0|0|0,1,,,-120|-30|0,300|60|80|0,2,200,1,1,-1,-1,60|0|200;60|0|200;60|0|200,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5659,地冰刺3,0,5656,0|0,10,600,1,1,60|-50|-600,0,0|0|0,1,,,-120|-30|0,300|60|80|0,2,200,1,1,-1,-1,50|60|200;50|60|200;50|60|200,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5660,地冰刺1,0,5660,0|0,10,600,1,1,60|50|0,0,0|0|0,1,,,-120|-30|0,300|60|80|0,2,200,1,1,-1,-1,50|-60|200;50|-60|200;50|-60|200,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5661,地冰刺2,0,5660,0|0,10,600,1,1,120|-20|0,0,0|0|0,1,,,-120|-30|0,300|60|80|0,2,200,1,1,-1,-1,60|0|200;60|0|200;60|0|200,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5662,地冰刺3,0,5660,0|0,10,600,1,1,60|-50|0,0,0|0|0,1,,,-120|-30|0,300|60|80|0,2,200,1,1,-1,-1,50|60|200;50|60|200;50|60|200,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5665,气功波1,0,5665,0|0,10,300,1,1,0|0|0,0,1.1|0|0,1,,,-50|-30|0,150|60|150|0,2,60,1,1,-1,-1,15|0|0;40|0|5;40|0|5,9|10|10,0|50,700,0,110,0,0.2,0,1,sounds_fire1,,,,,,
5666,气功波2,0,5666,0|0,10,300,1,1,20|-15|0,0,1.1|0|0,1,,,-50|-30|0,150|60|150|0,2,60,1,1,-1,-1,15|0|0;40|0|5;40|0|5,9|10|10,0|50,700,0,110,0,0.2,0,1,sounds_fire1,,,,,,
5667,气功波3,0,5667,0|0,10,300,1,1,0|0|0,0,1.1|0|0,1,,,-50|-30|0,150|60|150|0,2,60,1,1,-1,-1,15|0|0;40|0|5;40|0|5,9|10|10,0|50,700,0,110,0,0.2,0,1,sounds_fire1,,,,,,
5668,气功波4,0,5668,0|0,10,300,1,1,20|-15|0,0,1.1|0|0,1,,,-50|-30|0,150|60|150|0,2,60,1,1,-1,-1,15|0|0;40|0|45;40|0|45,9|10|10,0|50,700,0,110,0,0.2,0,1,sounds_fire1,,,,,,
5670,气功波5大,0,5670,0|0,10,1500,1,1,0|0|0,0,0.8|0|0,1,,,0|-50|0,300|100|200|0,2,100,1,3,-1,-1,100|0|150;100|0|120;100|0|120,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_fire1,,,,,,
5671,气功波5,0,5671,0|0,10,300,1,1,120|0|0,0,1.1|0|0,1,,,-50|-30|0,150|60|150|0,2,60,1,1,-1,-1,15|0|0;40|0|25;40|0|25,9|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5672,气功波6,0,5672,0|0,10,300,1,1,140|-15|0,0,1.1|0|0,1,,,-50|-30|0,150|60|150|0,2,60,1,1,-1,-1,40|0|0;40|0|25;40|0|25,9|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5673,气功波 判定,0,5673,0|0,5,550,2,1,0|0|0,0,0.1|0|0,1,,,-40|-50|0,200|100|200|0,2,50,1,1,-1,-1,80|0|0;40|0|25;40|0|25,9|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
5675,地冰刺1正,0,5661,0|0,10,3900,1,1,80|50|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5676,地冰刺2正,0,5661,0|0,10,3900,1,1,120|0|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5677,地冰刺3正,0,5661,0|0,10,3900,1,1,80|-50|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5678,地冰刺1反,0,5657,0|0,10,3900,1,1,-80|50|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5679,地冰刺2反,0,5657,0|0,10,3900,1,1,-120|0|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5680,地冰刺3反,0,5657,0|0,10,3900,1,1,-80|-50|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5681,地冰刺1正,0,5662,0|0,10,2300,1,1,80|80|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5682,地冰刺2正,0,5662,0|0,10,2300,1,1,240|40|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5683,地冰刺3正,0,5662,0|0,10,2300,1,1,240|-40|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5684,地冰刺4正,0,5662,0|0,10,2300,1,1,80|-80|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5685,地冰刺1反,0,5658,0|0,10,2300,1,1,-80|80|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5686,地冰刺2反,0,5658,0|0,10,2300,1,1,-240|40|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5687,地冰刺3反,0,5658,0|0,10,2300,1,1,-240|-40|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5688,地冰刺4反,0,5658,0|0,10,2300,1,1,-80|-80|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5689,地冰刺1正,0,5663,0|0,10,1000,1,1,80|120|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5690,地冰刺2正,0,5663,0|0,10,1000,1,1,280|90|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5691,地冰刺3正,0,5663,0|0,10,1000,1,1,360|0|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5692,地冰刺4正,0,5663,0|0,10,1000,1,1,280|-90|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5693,地冰刺5正,0,5663,0|0,10,1000,1,1,80|-120|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5694,地冰刺1反,0,5659,0|0,10,1000,1,1,-80|120|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5695,地冰刺2反,0,5659,0|0,10,1000,1,1,-280|90|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5696,地冰刺3反,0,5659,0|0,10,1000,1,1,-360|0|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5697,地冰刺4反,0,5659,0|0,10,1000,1,1,-280|-90|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5698,地冰刺5反,0,5659,0|0,10,1000,1,1,-80|-120|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5700,地冰刺1正,0,5654,0|0,10,600,1,1,80|50|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,50|-50|230;50|-50|230;50|-50|230,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5701,地冰刺2正,0,5654,0|0,10,600,1,1,120|0|-600,0,0|0|0,1,,,-220|-30|0,340|60|80|0,2,200,1,1,-1,-1,50|0|230;50|0|230;50|0|230,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5702,地冰刺3正,0,5654,0|0,10,600,1,1,80|-50|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,50|50|230;50|50|230;50|50|230,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5703,地冰刺1反,0,5655,0|0,10,600,1,1,-80|50|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-10|-50|230;-10|-50|230;-10|-50|230,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5704,地冰刺2反,0,5655,0|0,10,600,1,1,-120|0|-600,0,0|0|0,1,,,-120|-30|0,340|60|80|0,2,200,1,1,-1,-1,-10|0|230;-10|0|230;-10|0|230,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5705,地冰刺3反,0,5655,0|0,10,600,1,1,-80|-50|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-10|50|230;-10|50|230;-10|50|230,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5710,落地用地冰1,0,5661,0|0,10,600,1,1,80|50|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5711,落地用地冰2,0,5661,0|0,10,600,1,1,120|0|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5712,落地用地冰3,0,5661,0|0,10,600,1,1,80|-50|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5713,落地用地冰4,0,5657,0|0,10,600,1,1,-80|50|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5714,落地用地冰5,0,5657,0|0,10,600,1,1,-120|0|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5715,落地用地冰6,0,5657,0|0,10,600,1,1,-80|-50|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5716,落地用地冰7,0,5662,0|0,10,600,1,1,80|80|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5717,落地用地冰8,0,5662,0|0,10,600,1,1,240|40|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5718,落地用地冰9,0,5662,0|0,10,600,1,1,240|-40|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5719,落地用地冰10,0,5662,0|0,10,600,1,1,80|-80|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5720,落地用地冰11,0,5658,0|0,10,600,1,1,-80|80|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5721,落地用地冰12,0,5658,0|0,10,600,1,1,-240|40|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5722,落地用地冰13,0,5658,0|0,10,600,1,1,-240|-40|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5723,落地用地冰14,0,5658,0|0,10,600,1,1,-80|-80|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5724,落地用地冰15,0,5663,0|0,10,600,1,1,80|120|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5725,落地用地冰16,0,5663,0|0,10,600,1,1,280|90|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5726,落地用地冰17,0,5663,0|0,10,600,1,1,360|0|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5727,落地用地冰18,0,5663,0|0,10,600,1,1,280|-90|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5728,落地用地冰19,0,5663,0|0,10,600,1,1,80|-120|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5729,落地用地冰20,0,5659,0|0,10,600,1,1,-80|120|-600,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
